company_name,position_name,salary,city,work_years,education,advantage,desc,mark
中软国际,python,8k-16k,深圳,1年以内,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,加班补助",https://www.zhipin.com/job_detail/c0222a4af1965e221XVy3NW5Fls~.html,2
今日头条,Python,20k-40k,北京,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/fdcaa9f69c0f5f761Hd82Nm-EVY~.html,2
今日头条,Python,18k-30k,北京,经验不限,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/dd227731ff4731fd1HZ43969EVE~.html,2
海信集团,Python,12k-20k,青岛,3-5年,本科,"节日福利,餐补,带薪年假,零食下午茶,定期体检,五险一金",https://www.zhipin.com/job_detail/7dffb5c6c22004771Hdy2dS9ElU~.html,2
软通动力,python,9k-15k,东莞,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/38e1d6be6e14225a1Xx50t-8FlM~.html,2
软通动力,Python,10k-20k,杭州,1-3年,大专,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/4df70d605f89b0881nF_39y1GVQ~.html,2
软通动力,python,10k-20k,杭州,3-5年,大专,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/130474567d260b6e1nF-2ti6GVE~.html,2
软通动力,Python,7k-14k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/871c20a735aa01461Xdy2tm4GFs~.html,2
软通动力,python,10k-20k,西安,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/4af43f4e20d01d661XV73dy5GVI~.html,2
软通动力,python,10k-20k,深圳,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/9040332d9b7bca791X153N24GVQ~.html,2
软通动力,Python,8k-16k,西安,经验不限,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/a8937d8c20679cf01X152N-0F1I~.html,2
软通动力,python,10k-18k,东莞,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/1ec0748b4e903c651Hd72tu1Els~.html,2
软通动力,python,9k-14k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/917987ead3f713761Hd90tW-EVY~.html,2
OPPO,Python,20k-40k,深圳,1-3年,硕士,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,全勤奖,加班补助,住房补贴",https://www.zhipin.com/job_detail/5189a9da391095581Hd63NS6FFE~.html,2
软通动力,Python自动化,9k-14k,西安,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/b3af32181404ddde1Hd-3Ny9FVo~.html,2
蚂蚁金服,Python,20k-40k,杭州,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/1a4d83665af11d741HV80ty6FFo~.html,2
软通动力,Python,15k-25k,杭州,5-10年,大专,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/5160f69d516cb6c71XR53dm4GFU~.html,2
今日头条,Python,15k-30k,成都,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/f673656a99a7e7871HZ43d2_GFs~.html,2
今日头条,Python,20k-40k,北京,1年以内,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/3b353c3a55e3e5c81XB92du8FVc~.html,2
北京宜通,python工程师,8k-13k,大连,3-5年,本科,"节日福利,五险一金,带薪年假,定期体检,免费班车,加班补助",https://www.zhipin.com/job_detail/e174cc653885608b1XN729-7GVc~.html,2
软通动力,Python,10k-20k,西安,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/4a6588aa137a73fa1Xxz2d20ElY~.html,2
富士康,python,10k-15k,天津,5-10年,本科,"节日福利,年终奖,五险一金,带薪年假,定期体检,股票期权,加班补助",https://www.zhipin.com/job_detail/9d8a5ad85a87df771XB83dW_ElU~.html,2
Suning,Python,15k-30k,南京,3-5年,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,五险一金",https://www.zhipin.com/job_detail/3c637315eebce5981nx_39u_EFA~.html,2
中软国际,Python,8k-16k,成都,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/ffd0fe12c2b135301Xx63tS5FFs~.html,2
软通动力,Python开发,8k-16k,西安,经验不限,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/97c36413e68ff5181XFy2dq6E1s~.html,2
滴滴出行,python,30k-45k,北京,5-10年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,交通补助,股票期权,免费班车,五险一金",https://www.zhipin.com/job_detail/f592daa88509e22b1HV70ty1F1U~.html,2
深信服科技,Python,15k-30k,北京,1年以内,本科,"超高标准假期,节日福利,年终奖,餐补,重大疾病保障,住房补贴,补充医疗保险,带薪年假,零食下午茶,定期体检,玩转各俱乐部,交通补助,股票期权,免息购房贷款,通讯补贴,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/61078a83b9d74d561HZ909W8GVM~.html,2
京东数字科技,Python,25k-50k,北京,1-3年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,全勤奖,五险一金,住房补贴",https://www.zhipin.com/job_detail/0e8aedba83d7a01b1nx52N-1EFU~.html,2
Aibee,Python,20k-40k,北京,1-3年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,技术氛围好,五险一金,包吃",https://www.zhipin.com/job_detail/a9f67b5ba75e54331X1z0ty8ElI~.html,2
万得,Python,10k-20k,南京,1-3年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/0b80eeebcb1e50611Xd93dm6EFE~.html,2
卫宁健康,Python,7k-12k,合肥,3-5年,本科,"年终奖,带薪年假,定期体检,股票期权,五险一金",https://www.zhipin.com/job_detail/a88e2b9e7ea86fb31XV-3N-0FVQ~.html,2
中软国际,Python,9k-14k,长沙,3-5年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/3f9a905ced7f9c841Hd90928EVU~.html,2
北明软件,Python,10k-18k,南京,3-5年,本科,"电脑补贴,餐补,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/5befceeac0785ee61XJ639q4FVE~.html,2
中软国际,Python,6k-12k,成都,经验不限,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/caf7b2af9a28db491XJ92d-8FlA~.html,2
中软国际,Python,7k-12k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/9ae45d5fc9567ab41Xd43ty_FFQ~.html,2
中软国际,Python,8k-16k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/741810bb8602889f0XV43t60EA~~.html,2
纬创软件,Python,8k-14k,大连,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/3a0811fdd6b990461X1_0920E1E~.html,2
阿里巴巴集团,Python,25k-50k,北京,5-10年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/eaaec8791aa26df11Xx-2NS8E1U~.html,2
首云融金,Python,20k-23k,北京,5-10年,大专,,https://www.zhipin.com/job_detail/dfb6e0fdadc60ce21XRy09W7F1A~.html,2
苏宁云商集团,Java python,15k-30k,南京,3-5年,本科,"年终奖,餐补,带薪年假,定期体检,五险一金",https://www.zhipin.com/job_detail/7ed6cb6236bc4dce1nN52d-_EFs~.html,2
志鑫信息技术,Python,4k-9k,深圳,1-3年,学历不限,"节日福利,年终奖,五险一金,带薪年假,定期体检,加班补助",https://www.zhipin.com/job_detail/f658fa1fcb86d8171XF_2NS9Flc~.html,2
软通动力,python,10k-18k,东莞,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/1ec0748b4e903c651Hd72tu1Els~.html,2
志鑫信息技术,Python,4k-9k,深圳,1-3年,学历不限,"节日福利,年终奖,五险一金,带薪年假,定期体检,加班补助",https://www.zhipin.com/job_detail/f658fa1fcb86d8171XF_2NS9Flc~.html?ka=search_list_60_blank&lid=1rIChqhzStc.search,2
软通动力,python,9k-14k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/917987ead3f713761Hd90tW-EVY~.html,2
OPPO,Python,20k-40k,深圳,1-3年,硕士,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,全勤奖,加班补助,住房补贴",https://www.zhipin.com/job_detail/5189a9da391095581Hd63NS6FFE~.html,2
软通动力,Python自动化,9k-14k,西安,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/b3af32181404ddde1Hd-3Ny9FVo~.html,2
蚂蚁金服,Python,20k-40k,杭州,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/1a4d83665af11d741HV80ty6FFo~.html,2
软通动力,Python,15k-25k,杭州,5-10年,大专,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/5160f69d516cb6c71XR53dm4GFU~.html,2
今日头条,Python,15k-30k,成都,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/f673656a99a7e7871HZ43d2_GFs~.html,2
今日头条,Python,20k-40k,北京,1年以内,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/3b353c3a55e3e5c81XB92du8FVc~.html,2
北京宜通,python工程师,8k-13k,大连,3-5年,本科,"节日福利,五险一金,带薪年假,定期体检,免费班车,加班补助",https://www.zhipin.com/job_detail/e174cc653885608b1XN729-7GVc~.html,2
软通动力,Python,10k-20k,西安,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/4a6588aa137a73fa1Xxz2d20ElY~.html,2
富士康,python,10k-15k,天津,5-10年,本科,"节日福利,年终奖,五险一金,带薪年假,定期体检,股票期权,加班补助",https://www.zhipin.com/job_detail/9d8a5ad85a87df771XB83dW_ElU~.html,2
Suning,Python,15k-30k,南京,3-5年,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,五险一金",https://www.zhipin.com/job_detail/3c637315eebce5981nx_39u_EFA~.html,2
中软国际,Python,8k-16k,成都,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/ffd0fe12c2b135301Xx63tS5FFs~.html,2
软通动力,Python开发,8k-16k,西安,经验不限,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/97c36413e68ff5181XFy2dq6E1s~.html,2
滴滴出行,python,30k-45k,北京,5-10年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,交通补助,股票期权,免费班车,五险一金",https://www.zhipin.com/job_detail/f592daa88509e22b1HV70ty1F1U~.html,2
深信服科技,Python,15k-30k,北京,1年以内,本科,"超高标准假期,节日福利,年终奖,餐补,重大疾病保障,住房补贴,补充医疗保险,带薪年假,零食下午茶,定期体检,玩转各俱乐部,交通补助,股票期权,免息购房贷款,通讯补贴,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/61078a83b9d74d561HZ909W8GVM~.html,2
京东数字科技,Python,25k-50k,北京,1-3年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,全勤奖,五险一金,住房补贴",https://www.zhipin.com/job_detail/0e8aedba83d7a01b1nx52N-1EFU~.html,2
Aibee,Python,20k-40k,北京,1-3年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,技术氛围好,五险一金,包吃",https://www.zhipin.com/job_detail/a9f67b5ba75e54331X1z0ty8ElI~.html,2
万得,Python,10k-20k,南京,1-3年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/0b80eeebcb1e50611Xd93dm6EFE~.html,2
卫宁健康,Python,7k-12k,合肥,3-5年,本科,"年终奖,带薪年假,定期体检,股票期权,五险一金",https://www.zhipin.com/job_detail/a88e2b9e7ea86fb31XV-3N-0FVQ~.html,2
中软国际,Python,9k-14k,长沙,3-5年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/3f9a905ced7f9c841Hd90928EVU~.html,2
北明软件,Python,10k-18k,南京,3-5年,本科,"电脑补贴,餐补,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/5befceeac0785ee61XJ639q4FVE~.html,2
中软国际,Python,6k-12k,成都,经验不限,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/caf7b2af9a28db491XJ92d-8FlA~.html,2
中软国际,Python,7k-12k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/9ae45d5fc9567ab41Xd43ty_FFQ~.html,2
中软国际,Python,8k-16k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/741810bb8602889f0XV43t60EA~~.html,2
纬创软件,Python,8k-14k,大连,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/3a0811fdd6b990461X1_0920E1E~.html,2
阿里巴巴集团,Python,25k-50k,北京,5-10年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/eaaec8791aa26df11Xx-2NS8E1U~.html,2
首云融金,Python,20k-23k,北京,5-10年,大专,,https://www.zhipin.com/job_detail/dfb6e0fdadc60ce21XRy09W7F1A~.html,2
苏宁云商集团,Java python,15k-30k,南京,3-5年,本科,"年终奖,餐补,带薪年假,定期体检,五险一金",https://www.zhipin.com/job_detail/7ed6cb6236bc4dce1nN52d-_EFs~.html,2
志鑫信息技术,Python,4k-9k,深圳,1-3年,学历不限,"节日福利,年终奖,五险一金,带薪年假,定期体检,加班补助",https://www.zhipin.com/job_detail/f658fa1fcb86d8171XF_2NS9Flc~.html,2
软通动力,python后端开发,10k-11k,北京,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/d70dde9a551cb38e1HZ82N6-EFI~.html,2
中软国际,Python,10k-15k,无锡,3-5年,大专,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/819133229f548ae91Xd93du9E1o~.html,2
陕西交通电子,Python,10k-15k,西安,3-5年,本科,"节日福利,餐补,五险一金,带薪年假,定期体检,交通补助,通讯补贴,全勤奖,加班补助",https://www.zhipin.com/job_detail/d6d652208a5a218a1XNz3tq9F1M~.html,2
万得,Python,12k-20k,南京,1-3年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/9b31e3751c6829650n152N-8FA~~.html,2
软通动力,python开发,9k-17k,西安,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/a4029524532372511Xx73Ni8F1U~.html,2
爱奇艺,Python,20k-40k,北京,1-3年,硕士,"餐补,补充医疗保险,五险一金,带薪年假,零食下午茶,定期体检,交通补助,加班补助",https://www.zhipin.com/job_detail/42db2756750a587b1XN539-_E1M~.html,2
Aibee,Python,20k-40k,北京,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,技术氛围好,五险一金,包吃",https://www.zhipin.com/job_detail/c77c1a909031c5131XNy2du8EVc~.html,2
纬创软件,Python开发,8k-13k,大连,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/fd96db42391f0a1f1XJ909i4F1I~.html,2
